ADAM28--ADAM23--MDCL,d.92,83.7,Zincin-like 
ADAM28--ADAM23--MDCL,g.20,98.7,Blood coagulation inhibitor (disintegrin) 
ADAM28--ADAM23--MDCL,g.3,85.1,Knottins (small inhibitors- toxins- lectins) 
ADAM29,d.92,81.5,Zincin-like 
ADAM29,g.20,98.7,Blood coagulation inhibitor (disintegrin) 
ADAM2--FTNB,g.20,98.8,Blood coagulation inhibitor (disintegrin) 
ADAM2--FTNB,d.92,99.9,Zincin-like 
ADAM5--ADAM5P--TMDC2,g.20,88.0,Blood coagulation inhibitor (disintegrin) 
ADAM5--ADAM5P--TMDC2,d.92,82.3,Zincin-like 
ADAM7--GP83,g.20,98.6,Blood coagulation inhibitor (disintegrin) 
ADAM7--GP83,g.3,87.9,Knottins (small inhibitors- toxins- lectins) 
ADAM7--GP83,d.92,99.9,Zincin-like 
ADAM8--MS2,d.92,99.9,Zincin-like 
ADAM8--MS2,g.20,98.2,Blood coagulation inhibitor (disintegrin) 
ADAM9--KIAA0021--MCMP--MDC9--MLTNG,d.92,93.8,Zincin-like 
ADAM9--KIAA0021--MCMP--MDC9--MLTNG,g.3,94.0,Knottins (small inhibitors- toxins- lectins) 
ADAM9--KIAA0021--MCMP--MDC9--MLTNG,g.20,98.2,Blood coagulation inhibitor (disintegrin) 
ADAMDEC1,d.92,93.8,Zincin-like 
ADAMDEC1,g.20,96.6,Blood coagulation inhibitor (disintegrin) 
ADAMTS10,b.77,97.4,beta-Prism I 
ADAMTS10,d.92,81.0,Zincin-like 
ADAMTS10,g.60,88.7,TSP-1 type 1 repeat 
ADAMTS14,d.92,83.9,Zincin-like 
ADAMTS14,g.60,94.6,TSP-1 type 1 repeat 
ADAMTS14,b.77,96.1,beta-Prism I 
ADAMTS15,d.92,80.8,Zincin-like 
ADAMTS15,b.77,96.2,beta-Prism I 
ADAMTS15,g.60,94.0,TSP-1 type 1 repeat 
ADAMTS16--KIAA2029,d.92,99.9,Zincin-like 
ADAMTS16--KIAA2029,b.77,97.7,beta-Prism I 
ADAMTS16--KIAA2029,g.60,94.4,TSP-1 type 1 repeat 
ADAMTS17,d.92,92.4,Zincin-like 
ADAMTS17,b.77,97.2,beta-Prism I 
ADAMTS17,g.60,93.7,TSP-1 type 1 repeat 
ADAMTS18--ADAMTS21,d.92,99.9,Zincin-like 
ADAMTS18--ADAMTS21,b.77,98.3,beta-Prism I 
ADAMTS18--ADAMTS21,g.60,93.4,TSP-1 type 1 repeat 
ADAMTS19,d.92,92.8,Zincin-like 
ADAMTS19,g.60,93.4,TSP-1 type 1 repeat 
ADAMTS19,b.77,97.3,beta-Prism I 
ADAMTS1--KIAA1346--METH1,d.92,80.7,Zincin-like 
ADAMTS1--KIAA1346--METH1,b.77,96.8,beta-Prism I 
ADAMTS1--KIAA1346--METH1,g.60,89.5,TSP-1 type 1 repeat 
ADAMTS20,d.92,93.6,Zincin-like 
ADAMTS20,b.77,97.8,beta-Prism I 
ADAMTS20,g.60,92.9,TSP-1 type 1 repeat 
ADAMTS2--PCINP--PCPNI,d.92,84.5,Zincin-like 
ADAMTS2--PCINP--PCPNI,g.60,91.6,TSP-1 type 1 repeat 
ADAMTS2--PCINP--PCPNI,b.77,97.1,beta-Prism I 
ADAMTS3--KIAA0366,d.92,85.4,Zincin-like 
ADAMTS3--KIAA0366,b.77,97.1,beta-Prism I 
ADAMTS3--KIAA0366,g.60,94.1,TSP-1 type 1 repeat 
ADAMTS5--ADAMTS11--ADMP2,d.92,88.1,Zincin-like 
ADAMTS5--ADAMTS11--ADMP2,g.60,83.7,TSP-1 type 1 repeat 
ADAMTS5--ADAMTS11--ADMP2,b.77,95.9,beta-Prism I 
ADAMTS6,g.60,91.6,TSP-1 type 1 repeat 
ADAMTS6,d.92,100.0,Zincin-like 
ADAMTS6,b.77,97.7,beta-Prism I 
ADAMTS7,b.77,96.6,beta-Prism I 
ADAMTS7,g.60,92.9,TSP-1 type 1 repeat 
ADAMTS7,d.92,85.3,Zincin-like 
ADAMTS8--METH2,b.77,95.2,beta-Prism I 
ADAMTS8--METH2,d.92,88.6,Zincin-like 
ADAMTS8--METH2,g.60,93.6,TSP-1 type 1 repeat 
ADAMTS9--KIAA1312,d.92,99.9,Zincin-like 
ADAMTS9--KIAA1312,b.77,98.2,beta-Prism I 
ADAMTS9--KIAA1312,g.60,93.1,TSP-1 type 1 repeat 
ADAMTSL2--KIAA0605,g.60,92.1,TSP-1 type 1 repeat 
ADAMTSL2--KIAA0605,b.77,97.5,beta-Prism I 
ADAMTSL3--KIAA1233,g.60,97.9,TSP-1 type 1 repeat 
ADAMTSL3--KIAA1233,b.1,95.5,Immunoglobulin-like beta-sandwich 
ADAMTSL3--KIAA1233,b.77,97.4,beta-Prism I 
ADAMTSL5--THSD6,b.40,95.4,OB-fold 
ADAMTSL5--THSD6,b.77,94.4,beta-Prism I 
ADAMTSL5--THSD6,g.60,97.9,TSP-1 type 1 repeat 
ADAP1--CENTA1,g.45,92.9,ArfGap_RecO-like zinc finger 
ADAP1--CENTA1,b.55,92.4,PH domain-like barrel 
ADAP2--CENTA2,b.55,82.8,PH domain-like barrel 
ADAP2--CENTA2,g.45,86.7,ArfGap_RecO-like zinc finger 
ADAR--ADAR1--DSRAD--G1P1--IFI4,a.4,88.6,DNA_RNA-binding 3-helical bundle 
ADAR--ADAR1--DSRAD--G1P1--IFI4,d.50,93.7,dsRBD-like 
ADARB1--ADAR2--DRADA2--RED1,d.50,95.4,dsRBD-like 
ADARB2--ADAR3--RED2,d.50,90.7,dsRBD-like 
ADAT2--DEADC1,c.97,83.0,Cytidine deaminase-like 
ADAT3--TAD3,c.97,99.1,Cytidine deaminase-like 
ADCK1,d.144,80.1,Protein kinase-like (PK-like) 
ADCK2--AARF,d.144,96.7,Protein kinase-like (PK-like) 
ADCK3--CABC1--PP265,d.144,80.3,Protein kinase-like (PK-like) 
ADCK4,d.144,97.6,Protein kinase-like (PK-like) 
ADCK5,d.144,98.3,Protein kinase-like (PK-like) 
ADCY10--SAC,c.37,85.0,P-loop containing nucleoside triphosphate hydrolases 
ADCY10--SAC,d.58,98.0,Ferredoxin-like 
ADCY1,d.58,99.4,Ferredoxin-like 
ADCY2--KIAA1060,d.58,99.3,Ferredoxin-like 
ADCY3--KIAA0511,d.58,99.0,Ferredoxin-like 
ADCY4,d.58,99.5,Ferredoxin-like 
ADCY5,d.58,99.4,Ferredoxin-like 
ADCY6--KIAA0422,d.58,99.3,Ferredoxin-like 
ADCY7--KIAA0037,d.58,99.4,Ferredoxin-like 
ADCY8,d.58,99.3,Ferredoxin-like 
ADCY9--KIAA0520,d.58,99.1,Ferredoxin-like 
ADCYAP1R1,g.76,98.9,Hormone receptor domain 
ADCYAP1R1,f.13,93.9,Family A G protein-coupled receptor-like 
ADD1--ADDA,c.74,99.7,AraD_HMP-PK domain-like 
ADD2--ADDB,c.74,99.7,AraD_HMP-PK domain-like 
ADD3--ADDL,c.74,99.6,AraD_HMP-PK domain-like 
ADGB--C6orf103--CAPN7L,d.3,98.4,Cysteine proteinases 
ADGB--C6orf103--CAPN7L,a.1,82.0,Globin-like 
ADGRB2--BAI2,g.60,98.0,TSP-1 type 1 repeat 
ADGRB2--BAI2,f.13,93.3,Family A G protein-coupled receptor-like 
ADGRB2--BAI2,b.77,99.6,beta-Prism I 
ADGRB3--BAI3--KIAA0550,f.13,90.4,Family A G protein-coupled receptor-like 
ADGRB3--BAI3--KIAA0550,g.60,98.6,TSP-1 type 1 repeat 
ADGRB3--BAI3--KIAA0550,b.77,99.7,beta-Prism I 
ADGRD1--GPR133--PGR25,b.29,96.7,Concanavalin A-like lectins_glucanases 
ADGRD1--GPR133--PGR25,f.13,91.7,Family A G protein-coupled receptor-like 
ADGRD2--GPR144--PGR24,b.29,87.4,Concanavalin A-like lectins_glucanases 
ADGRD2--GPR144--PGR24,d.169,80.3,C-type lectin-like 
ADGRE1--EMR1--TM7LN3,g.3,95.2,Knottins (small inhibitors- toxins- lectins) 
ADGRE1--EMR1--TM7LN3,f.13,95.4,Family A G protein-coupled receptor-like 
ADGRE2--EMR2,g.3,87.3,Knottins (small inhibitors- toxins- lectins) 
ADGRE2--EMR2,f.13,92.8,Family A G protein-coupled receptor-like 
ADGRE2--EMR2,g.68,90.6,Kazal-type serine protease inhibitors 
ADGRE4P--EMR4--EMR4P--GPR127--PGR16,g.3,89.7,Knottins (small inhibitors- toxins- lectins) 
ADGRF5--GPR116--KIAA0758,b.1,95.7,Immunoglobulin-like beta-sandwich 
ADGRG2--GPR64--HE6--TM7LN2,f.13,97.8,Family A G protein-coupled receptor-like 
ADGRG3--GPR97--PGR26,c.66,83.8,S-adenosyl-L-methionine-dependent methyltransferases 
ADGRG4--GPR112,f.13,95.8,Family A G protein-coupled receptor-like 
ADGRG4--GPR112,b.29,82.3,Concanavalin A-like lectins_glucanases 
ADGRG7--GPR128,f.13,91.5,Family A G protein-coupled receptor-like 
ADGRG7--GPR128,g.3,86.7,Knottins (small inhibitors- toxins- lectins) 
ADGRL1--KIAA0821--LEC2--LPHN1,f.13,95.7,Family A G protein-coupled receptor-like 
ADGRL2--KIAA0786--LEC1--LPHH1--LPHN2,f.13,97.0,Family A G protein-coupled receptor-like 
ADGRL3--KIAA0768--LEC3--LPHN3,f.13,95.3,Family A G protein-coupled receptor-like 
ADH1A--ADH1,c.2,96.0,NAD(P)-binding Rossmann-fold domains 
ADH1A--ADH1,c.66,86.6,S-adenosyl-L-methionine-dependent methyltransferases 
ADH1A--ADH1,b.35,84.4,GroES-like 
ADH1A--ADH1,c.111,85.7,Activating enzymes of the ubiquitin-like proteins 
ADH1A--ADH1,c.5,88.2,MurCD N-terminal domain 
ADH1B--ADH2,c.2,82.0,NAD(P)-binding Rossmann-fold domains 
ADH1B--ADH2,c.66,82.6,S-adenosyl-L-methionine-dependent methyltransferases 
ADH1B--ADH2,c.3,81.1,FAD_NAD(P)-binding domain 
ADH1B--ADH2,b.35,85.5,GroES-like 
ADH1B--ADH2,c.5,88.2,MurCD N-terminal domain 
ADH1B--ADH2,c.111,86.3,Activating enzymes of the ubiquitin-like proteins 
ADH1C--ADH3,c.66,91.7,S-adenosyl-L-methionine-dependent methyltransferases 
ADH1C--ADH3,c.5,88.3,MurCD N-terminal domain 
ADH1C--ADH3,c.2,81.8,NAD(P)-binding Rossmann-fold domains 
ADH1C--ADH3,b.35,86.6,GroES-like 
ADH1C--ADH3,c.111,88.2,Activating enzymes of the ubiquitin-like proteins 
ADH4,c.2,84.1,NAD(P)-binding Rossmann-fold domains 
ADH4,b.35,85.5,GroES-like 
ADH4,c.66,87.8,S-adenosyl-L-methionine-dependent methyltransferases 
ADH5--ADHX--FDH,c.2,80.8,NAD(P)-binding Rossmann-fold domains 
ADH5--ADHX--FDH,c.66,81.1,S-adenosyl-L-methionine-dependent methyltransferases 
ADH5--ADHX--FDH,b.35,95.8,GroES-like 
ADH5--ADHX--FDH,c.111,84.2,Activating enzymes of the ubiquitin-like proteins 
ADH6,c.2,94.9,NAD(P)-binding Rossmann-fold domains 
ADH6,c.66,89.8,S-adenosyl-L-methionine-dependent methyltransferases 
ADH6,c.111,86.2,Activating enzymes of the ubiquitin-like proteins 
ADH6,c.5,83.0,MurCD N-terminal domain 
ADH6,b.35,94.0,GroES-like 
ADH7,c.2,80.5,NAD(P)-binding Rossmann-fold domains 
ADH7,b.35,82.3,GroES-like 
ADH7,c.66,80.1,S-adenosyl-L-methionine-dependent methyltransferases 
ADH7,c.111,82.4,Activating enzymes of the ubiquitin-like proteins 
ADH7,c.4,80.2,Nucleotide-binding domain 
ADHFE1--HMFT2263,e.22,100.0,Dehydroquinate synthase-like 
ADI1--MTCBP1--HMFT1638,b.82,93.1,Double-stranded beta-helix 
ADIPOQ--ACDC--ACRP30--APM1--GBP28,b.22,83.6,TNF-like 
ADK,c.72,91.9,Ribokinase-like 
ADNP2--KIAA0863--ZNF508,a.4,80.4,DNA_RNA-binding 3-helical bundle 
ADNP2--KIAA0863--ZNF508,g.37,80.4,beta-beta-alpha zinc fingers 
ADNP--ADNP1--KIAA0784,a.4,81.3,DNA_RNA-binding 3-helical bundle 
ADNP--ADNP1--KIAA0784,g.37,80.8,beta-beta-alpha zinc fingers 
ADO--C10orf22,b.82,86.8,Double-stranded beta-helix 
ADORA1,f.13,99.9,Family A G protein-coupled receptor-like 
ADORA2A--ADORA2,f.13,100.0,Family A G protein-coupled receptor-like 
ADORA2A-AS1--C22orf45,g.37,85.7,beta-beta-alpha zinc fingers 
ADORA2B,f.13,100.0,Family A G protein-coupled receptor-like 
ADORA3,f.13,100.0,Family A G protein-coupled receptor-like 
ADPGK--PSEC0260,c.72,100.0,Ribokinase-like 
ADPRH--ARH1,a.209,99.9,ADP-ribosylglycohydrolase 
ADPRHL1--ARH2,a.209,99.7,ADP-ribosylglycohydrolase 
ADPRHL2--ARH3,a.209,100.0,ADP-ribosylglycohydrolase 
ADPRM--C17orf48--MDS006--Nbla03831,d.159,83.0,Metallo-dependent phosphatases 
ADRA1A--ADRA1C,f.13,100.0,Family A G protein-coupled receptor-like 
ADRA1B,f.13,100.0,Family A G protein-coupled receptor-like 
ADRA1D--ADRA1A,f.13,100.0,Family A G protein-coupled receptor-like 
ADRA2A--ADRA2R--ADRAR,f.13,100.0,Family A G protein-coupled receptor-like 
ADRA2B--ADRA2L1--ADRA2RL1,f.13,100.0,Family A G protein-coupled receptor-like 
ADRA2C--ADRA2L2--ADRA2RL2,f.13,100.0,Family A G protein-coupled receptor-like 
ADRB1--ADRB1R--B1AR,f.13,100.0,Family A G protein-coupled receptor-like 
ADRB2--ADRB2R--B2AR,f.13,100.0,Family A G protein-coupled receptor-like 
ADRB3--ADRB3R--B3AR,f.13,100.0,Family A G protein-coupled receptor-like 
ADRBK1--BARK--BARK1--GRK2,d.144,99.6,Protein kinase-like (PK-like) 
ADRBK1--BARK--BARK1--GRK2,a.91,97.1,Regulator of G-protein signaling- RGS 
ADRBK1--BARK--BARK1--GRK2,b.55,97.7,PH domain-like barrel 
ADRBK2--BARK2--GRK3,a.91,96.9,Regulator of G-protein signaling- RGS 
ADRBK2--BARK2--GRK3,d.144,100.0,Protein kinase-like (PK-like) 
ADRBK2--BARK2--GRK3,b.55,97.2,PH domain-like barrel 
ADSL--AMPS,a.127,99.9,L-aspartase-like 
ADSS--ADSS2,c.37,100.0,P-loop containing nucleoside triphosphate hydrolases 
ADSSL1--ADSS1,c.37,100.0,P-loop containing nucleoside triphosphate hydrolases 
AEBP1--ACLP,c.56,99.6,Phosphorylase_hydrolase-like 
AEBP1--ACLP,b.18,99.9,Galactose-binding domain-like 
AEBP1--ACLP,b.3,95.3,Prealbumin-like 
AEBP2,g.37,80.9,beta-beta-alpha zinc fingers 
AEN--ISG20L1--SBBI58,c.55,85.2,Ribonuclease H-like motif 
AFAP1--AFAP,b.55,95.7,PH domain-like barrel 
AFAP1L1,b.55,94.5,PH domain-like barrel 
AFAP1L2--KIAA1914--XB130,b.55,95.3,PH domain-like barrel 
AFG3L2,c.37,97.3,P-loop containing nucleoside triphosphate hydrolases 
AFG3L2,a.269,100.0,FtsH protease domain-like 
AFM--ALB2--ALBA,a.126,99.9,Serum albumin-like 
AFMID,c.69,93.6,alpha_beta-Hydrolases 
AFP--HPAFP,a.126,99.9,Serum albumin-like 
AGA,d.153,100.0,Ntn hydrolase-like 
AGAP11--KIAA1975,b.55,85.1,PH domain-like barrel 
AGAP11--KIAA1975,g.45,99.9,ArfGap_RecO-like zinc finger 
AGAP11--KIAA1975,a.118,97.4,alpha-alpha  uperhelix 
AGAP11--KIAA1975,d.211,97.3,beta-hairpin-alpha-hairpin repeat 
AGAP1--CENTG2--KIAA1099,d.211,97.5,beta-hairpin-alpha-hairpin repeat 
AGAP1--CENTG2--KIAA1099,c.37,97.4,P-loop containing nucleoside triphosphate hydrolases 
AGAP1--CENTG2--KIAA1099,a.118,97.7,alpha-alpha  uperhelix 
AGAP1--CENTG2--KIAA1099,g.45,99.9,ArfGap_RecO-like zinc finger 
AGAP2--CENTG1--KIAA0167,c.37,96.7,P-loop containing nucleoside triphosphate hydrolases 
AGAP2--CENTG1--KIAA0167,g.45,99.9,ArfGap_RecO-like zinc finger 
AGAP2--CENTG1--KIAA0167,d.211,96.7,beta-hairpin-alpha-hairpin repeat 
AGAP2--CENTG1--KIAA0167,a.118,96.8,alpha-alpha  uperhelix 
AGAP3--CENTG3,g.45,99.9,ArfGap_RecO-like zinc finger 
AGAP3--CENTG3,b.55,97.2,PH domain-like barrel 
AGAP3--CENTG3,d.211,97.2,beta-hairpin-alpha-hairpin repeat 
AGAP3--CENTG3,c.37,97.1,P-loop containing nucleoside triphosphate hydrolases 
AGAP3--CENTG3,a.118,97.3,alpha-alpha  uperhelix 
AGAP4--AGAP8--CTGLF1--CTGLF5--MRIP2,d.211,97.2,beta-hairpin-alpha-hairpin repeat 
AGAP4--AGAP8--CTGLF1--CTGLF5--MRIP2,g.45,99.9,ArfGap_RecO-like zinc finger 
AGAP4--AGAP8--CTGLF1--CTGLF5--MRIP2,b.55,80.5,PH domain-like barrel 
AGAP4--AGAP8--CTGLF1--CTGLF5--MRIP2,a.118,97.4,alpha-alpha  uperhelix 
AGAP5--CTGLF2,b.55,85.6,PH domain-like barrel 
AGAP5--CTGLF2,d.211,97.1,beta-hairpin-alpha-hairpin repeat 
AGAP5--CTGLF2,a.118,97.4,alpha-alpha  uperhelix 
AGAP5--CTGLF2,g.45,99.9,ArfGap_RecO-like zinc finger 
AGAP6--CTGLF3,a.118,97.4,alpha-alpha  uperhelix 
AGAP6--CTGLF3,b.55,80.4,PH domain-like barrel 
AGAP6--CTGLF3,g.45,99.9,ArfGap_RecO-like zinc finger 
AGAP6--CTGLF3,d.211,97.2,beta-hairpin-alpha-hairpin repeat 
AGAP7P--AGAP7--CTGLF4,a.118,97.4,alpha-alpha  uperhelix 
AGAP7P--AGAP7--CTGLF4,b.55,80.5,PH domain-like barrel 
AGAP7P--AGAP7--CTGLF4,g.45,99.9,ArfGap_RecO-like zinc finger 
AGAP7P--AGAP7--CTGLF4,d.211,97.2,beta-hairpin-alpha-hairpin repeat 
AGAP9--CTGLF6,a.118,89.9,alpha-alpha  uperhelix 
AGAP9--CTGLF6,b.55,96.6,PH domain-like barrel 
AGAP9--CTGLF6,g.45,99.9,ArfGap_RecO-like zinc finger 
AGAP9--CTGLF6,d.211,80.8,beta-hairpin-alpha-hairpin repeat 
AGAP9--CTGLF6,c.37,81.4,P-loop containing nucleoside triphosphate hydrolases 
AGBL1--CCP4,c.56,97.7,Phosphorylase_hydrolase-like 
AGBL2--CCP2,c.56,98.6,Phosphorylase_hydrolase-like 
AGBL3--CCP3,c.56,98.7,Phosphorylase_hydrolase-like 
AGBL4--CCP6,c.56,84.7,Phosphorylase_hydrolase-like 
AGBL5--CCP5,c.56,97.4,Phosphorylase_hydrolase-like 
AGER--RAGE,b.1,97.2,Immunoglobulin-like beta-sandwich 
AGFG1--HRB--RAB--RIP,g.45,99.8,ArfGap_RecO-like zinc finger 
AGFG2--HRBL--RABR,g.45,99.7,ArfGap_RecO-like zinc finger 
AGGF1--GPATC7--GPATCH7--VG5Q,b.26,97.8,SMAD_FHA domain 
AGK--MULK,c.87,84.3,UDP-Glycosyltransferase_glycogen phosphorylase 
AGK--MULK,e.52,89.5,NAD kinase_diacylglycerol kinase-like 
AGL--GDE,a.102,93.7,alpha_alpha toroid 
AGL--GDE,c.1,90.2,TIM beta_alpha-barrel 
AGMAT,c.42,100.0,Arginase_deacetylase 
AGO1--EIF2C1,c.55,100.0,Ribonuclease H-like motif 
AGO1--EIF2C1,b.34,97.5,SH3-like barrel 
AGO2--EIF2C2,c.55,100.0,Ribonuclease H-like motif 
AGO2--EIF2C2,b.34,96.0,SH3-like barrel 
AGO3--EIF2C3,c.55,100.0,Ribonuclease H-like motif 
AGO3--EIF2C3,b.34,96.8,SH3-like barrel 
AGO4--EIF2C4--KIAA1567,b.34,97.2,SH3-like barrel 
AGO4--EIF2C4--KIAA1567,c.55,100.0,Ribonuclease H-like motif 
AGPAT1--G15,c.112,99.4,Glycerol-3-phosphate (1)-acyltransferase 
AGPAT2,c.112,99.3,Glycerol-3-phosphate (1)-acyltransferase 
AGPAT5,c.112,98.9,Glycerol-3-phosphate (1)-acyltransferase 
AGPS--AAG5,d.145,97.9,FAD-binding_transporter-associated domain-like 
AGPS--AAG5,d.58,97.8,Ferredoxin-like 
AGRN--AGRIN,g.3,81.1,Knottins (small inhibitors- toxins- lectins) 
AGRN--AGRIN,b.40,100.0,OB-fold 
AGRN--AGRIN,g.68,95.0,Kazal-type serine protease inhibitors 
AGRN--AGRIN,d.58,96.4,Ferredoxin-like 
AGRN--AGRIN,b.29,99.1,Concanavalin A-like lectins_glucanases 
AGRP--AGRT--ART,g.3,100.0,Knottins (small inhibitors- toxins- lectins) 
AGTPBP1--CCP1--KIAA1035--NNA1,c.56,82.5,Phosphorylase_hydrolase-like 
AGTPBP1--CCP1--KIAA1035--NNA1,a.118,85.1,alpha-alpha  uperhelix 
AGTR1--AGTR1A--AGTR1B--AT2R1--AT2R1B,f.13,100.0,Family A G protein-coupled receptor-like 
AGTR2,f.13,100.0,Family A G protein-coupled receptor-like 
AGT--SERPINA8,e.1,99.9,Serpins 
AGXT2--AGT2,c.67,98.9,PLP-dependent transferase-like 
AGXT--AGT1--SPAT,c.67,98.0,PLP-dependent transferase-like 
AGXT--AGT1--SPAT,c.2,87.8,NAD(P)-binding Rossmann-fold domains 
AHCTF1--ELYS--TMBS62--MSTP108,b.69,85.3,7-bladed beta-propeller 
AHCYL1--DCAL--IRBIT--XPVKONA,c.2,83.2,NAD(P)-binding Rossmann-fold domains 
AHCYL1--DCAL--IRBIT--XPVKONA,c.23,94.2,Flavodoxin-like 
AHCYL1--DCAL--IRBIT--XPVKONA,c.4,82.4,Nucleotide-binding domain 
AHCYL1--DCAL--IRBIT--XPVKONA,c.3,80.5,FAD_NAD(P)-binding domain 
AHCYL1--DCAL--IRBIT--XPVKONA,c.78,91.2,ATC-like 
AHCYL1--DCAL--IRBIT--XPVKONA,c.111,80.6,Activating enzymes of the ubiquitin-like proteins 
AHCYL1--DCAL--IRBIT--XPVKONA,c.5,96.1,MurCD N-terminal domain 
AHCYL2--KIAA0828,c.3,85.3,FAD_NAD(P)-binding domain 
AHCYL2--KIAA0828,c.2,82.3,NAD(P)-binding Rossmann-fold domains 
AHCYL2--KIAA0828,c.23,94.4,Flavodoxin-like 
AHCYL2--KIAA0828,c.5,95.6,MurCD N-terminal domain 
AHCYL2--KIAA0828,c.78,86.3,ATC-like 
AHCY--SAHH,c.2,96.8,NAD(P)-binding Rossmann-fold domains 
AHCY--SAHH,c.23,100.0,Flavodoxin-like 
AHCY--SAHH,c.3,92.4,FAD_NAD(P)-binding domain 
AHCY--SAHH,c.5,93.7,MurCD N-terminal domain 
AHI1,b.69,97.4,7-bladed beta-propeller 
AHI1,b.70,98.2,8-bladed beta-propeller 
AHI1,b.68,96.4,6-bladed beta-propeller 
AHI1,b.34,97.2,SH3-like barrel 
AHNAK2--C14orf78--KIAA2019,b.36,83.7,PDZ domain-like 
AHNAK--PM227,b.36,81.7,PDZ domain-like 
AHR--BHLHE76,d.110,90.6,Profilin-like 
AHR--BHLHE76,a.38,90.8,HLH-like 
AHRR--BHLHE77--KIAA1234,d.110,95.5,Profilin-like 
AHRR--BHLHE77--KIAA1234,a.38,90.5,HLH-like 
AHSA1--C14orf3--HSPC322,d.83,99.9,Aha1_BPI domain-like 
AHSA1--C14orf3--HSPC322,d.129,96.5,TBP-like 
AHSA2,d.129,97.3,TBP-like 
AHSA2,d.83,99.8,Aha1_BPI domain-like 
AHSG--FETUA--PRO2743,d.17,96.9,Cystatin-like 
AHSP--EDRF--ERAF,a.7,100.0,Spectrin repeat-like 
AICDA--AID,c.97,81.6,Cytidine deaminase-like 
AIDA--C1orf80,a.24,100.0,Four-helical up-and-down bundle 
AIF1--G1--IBA1,a.39,92.0,EF Hand-like 
AIFM1--AIF--PDCD8,c.3,93.8,FAD_NAD(P)-binding domain 
AIFM1--AIF--PDCD8,d.87,100.0,CO dehydrogenase flavoprotein C-domain-like 
AIFM1--AIF--PDCD8,c.4,93.2,Nucleotide-binding domain 
AIFM2--AMID--PRG3,c.4,95.2,Nucleotide-binding domain 
AIFM2--AMID--PRG3,c.3,96.3,FAD_NAD(P)-binding domain 
AIFM3--AIFL,c.4,97.2,Nucleotide-binding domain 
AIFM3--AIFL,c.3,98.4,FAD_NAD(P)-binding domain 
AIFM3--AIFL,d.87,98.3,CO dehydrogenase flavoprotein C-domain-like 
AIFM3--AIFL,b.33,97.9,ISP domain 
AIM1--CRYBG1,b.42,80.2,beta-Trefoil 
AIM1--CRYBG1,b.11,97.4,gamma-Crystallin-like 
AIM1L--CRYBG2,b.11,96.5,gamma-Crystallin-like 
AIM1L--CRYBG2,b.42,81.5,beta-Trefoil 
AIM2,b.40,99.9,OB-fold 
AIM2,a.77,98.6,DEATH domain 
AIMP1--EMAP2--SCYE1,b.40,98.1,OB-fold 
AIMP2--JTV1--PRO0992,a.45,89.3,GST C-terminal domain-like 
AIPL1--AIPL2,a.118,87.6,alpha-alpha  uperhelix 
AIPL1--AIPL2,d.26,88.2,FKBP-like 
AIP--XAP2,a.118,82.2,alpha-alpha  uperhelix 
AIP--XAP2,d.26,95.8,FKBP-like 
AIRE--APECED,d.217,97.2,SAND domain-like 
AIRE--APECED,g.50,88.4,FYVE_PHD zinc finger 
AIRE--APECED,g.44,87.5,RING_U-box 
AJUBA--JUB,g.39,81.2,Glucocorticoid receptor-like (DNA-binding domain) 
AK1,c.37,99.2,P-loop containing nucleoside triphosphate hydrolases 
AK2--ADK2,g.41,98.4,Rubredoxin-like 
AK2--ADK2,c.37,98.8,P-loop containing nucleoside triphosphate hydrolases 
AK3--AK3L1--AK6--AKL3L,c.37,96.7,P-loop containing nucleoside triphosphate hydrolases 
AK3--AK3L1--AK6--AKL3L,g.41,98.6,Rubredoxin-like 
AK4--AK3--AK3L1,c.37,97.9,P-loop containing nucleoside triphosphate hydrolases 
AK4--AK3--AK3L1,g.41,98.0,Rubredoxin-like 
AK5,c.37,98.9,P-loop containing nucleoside triphosphate hydrolases 
AK6--CINAP--AD-004--CGI-137,c.37,98.7,P-loop containing nucleoside triphosphate hydrolases 
AK7,c.37,97.2,P-loop containing nucleoside triphosphate hydrolases 
AK7,c.2,96.7,NAD(P)-binding Rossmann-fold domains 
AK8--C9orf98,c.37,97.0,P-loop containing nucleoside triphosphate hydrolases 
AK8--C9orf98,g.41,98.8,Rubredoxin-like 
AK9--AKD1--AKD2--C6orf199--C6orf224,c.37,96.9,P-loop containing nucleoside triphosphate hydrolases 
AKAP10,a.91,95.6,Regulator of G-protein signaling- RGS 
AKAP13--BRX--HT31--LBC,b.55,88.9,PH domain-like barrel 
AKAP13--BRX--HT31--LBC,d.211,80.3,beta-hairpin-alpha-hairpin repeat 
AKAP13--BRX--HT31--LBC,a.87,99.0,DBL homology domain (DH-domain) 
AKAP13--BRX--HT31--LBC,g.49,84.6,Cysteine-rich domain 
AKAP17A--CXYorf3--DXYS155E--SFRS17A--XE7,d.58,92.0,Ferredoxin-like 
AKAP1--AKAP149--PRKA1,b.34,96.7,SH3-like barrel 
AKAP1--AKAP149--PRKA1,d.52,90.3,Alpha-lytic protease prodomain-like 
AKAP1--AKAP149--PRKA1,d.51,81.9,Eukaryotic type KH-domain (KH-domain type I) 
AKAP6--AKAP100--KIAA0311,a.7,84.7,Spectrin repeat-like 
AKAP7--AKAP18,d.61,97.7,LigT-like 
AKIP1--BCA3--C11orf17,c.47,82.3,Thioredoxin fold 
